molregno,canonical_smiles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAliphaticCarbocycles,NOCount,NumSaturatedRings,NumAromaticCarbocycles,NHOHCount,RingCount,NumRotatableBonds,NumAromaticHeterocycles,NumSaturatedCarbocycles,NumHeteroatoms,NumAliphaticRings,FractionCSP3,HeavyAtomCount,NumAromaticRings,NumHAcceptors,NumHDonors
1480413,CC(C)Cc1ccc(cc1)C(C)C2=NNC(=S)N2c3ccccc3CC(=O)NNC(=O)CCO[N+](=O)[O-],0,0,0,11,0,2,3,3,11,1,0,12,0,0.36000,37,3,8,3
1480414,CC(C)Cc1ccc(cc1)C(C)C2=NNC(=S)N2c3ccccc3CC(=O)NNC(=O)CO[N+](=O)[O-],0,0,0,11,0,2,3,3,10,1,0,12,0,0.33333,36,3,8,3
1480415,CC(C)Cc1ccc(cc1)C(C)C2=NNC(=S)N2c3ccc(C(=O)NNC(=O)CO[N+](=O)[O-])c(c3)C(=O)NNC(=O)CO[N+](=O)[O-],0,0,0,19,0,2,5,3,13,1,0,20,0,0.30769,46,3,13,5
1513625,CC[C@@]1(C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1)NC(=S)NCCc%10ccc(F)cc%10,2,5,1,14,3,3,4,10,11,1,1,16,6,0.52727,71,4,12,4
1480419,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@H](CC[C@]34C)OC(=O)CCl)[C@@H]1CC/C/2=N\O,0,0,4,4,3,0,1,4,2,0,3,5,4,0.80952,26,0,4,1
1480420,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@H](CC[C@]34C)OC(=O)c5ccccc5)[C@@H]1CC/C/2=N\O,0,0,4,4,3,1,1,5,2,0,3,4,4,0.61538,30,1,4,1
1480421,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@H](CC[C@]34C)OC(=O)c5ccc(cc5)[N+](=O)[O-])[C@@H]1CC/C/2=N\O,0,0,4,7,3,1,1,5,3,0,3,7,4,0.61538,33,1,6,1
1480422,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@H](CC[C@]34C)OC(=O)c5ccc(N)cc5)[C@@H]1CC/C/2=N\O,0,0,4,5,3,1,3,5,2,0,3,5,4,0.61538,31,1,5,2
1480423,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@H](CC[C@]34C)OC(=O)c5ccc(O)cc5)[C@@H]1CC/C/2=N\O,0,0,4,5,3,1,2,5,2,0,3,5,4,0.61538,31,1,5,2
1480429,C[C@]12CC[C@H](O)CC1=CC[C@H]3[C@@H]4CC\C(=N/O)\[C@@]4(C)CC[C@H]23,0,0,4,3,3,0,2,4,0,0,3,3,4,0.84211,22,0,3,2
1480430,COc1ccc(cc1)c2nn(cc2C3OC(=O)C(=C3Br)O)c4ccccc4,0,1,0,6,0,2,1,4,4,1,0,7,1,0.10000,27,3,6,1
1480431,OC1=C(Br)C(OC1=O)c2cn(nc2c3ccc(Br)cc3)c4ccccc4,0,1,0,5,0,2,1,4,3,1,0,7,1,0.05263,26,3,5,1
1480432,Cc1nn(c(C)c1C2OC(=O)C(=C2Cl)O)c3ccccc3,0,1,0,5,0,1,1,3,2,1,0,6,1,0.20000,21,2,5,1
1480433,OC1=C(I)C(OC1=O)c2ccccc2,0,1,0,3,0,1,1,2,1,0,0,4,1,0.10000,14,1,3,1
1480434,OC1=C(I)C(OC1=O)c2ccc(Cl)cc2,0,1,0,3,0,1,1,2,1,0,0,5,1,0.10000,15,1,3,1
1480465,Oc1ccc(cn1)c2ccc3N=C(NCCN4CCOCC4)C(=O)N(CC5CCCCC5)c3n2,1,1,1,9,2,0,2,5,7,3,1,9,2,0.52000,34,3,9,2
1480436,Cc1nn(c(C)c1C2OC(=O)C(=C2I)O)c3ccccc3,0,1,0,5,0,1,1,3,2,1,0,6,1,0.20000,21,2,5,1
1480437,BrC1=C(OCC(=O)NCc2ccccc2)C(=O)OC1c3ccccc3,0,1,0,5,0,2,1,3,6,0,0,6,1,0.15789,25,2,4,1
1480438,Cl\C(=C/c1ccc(Cl)cc1)\C2=Nc3ccccc3NC2=O,0,0,0,3,0,2,1,3,2,1,0,5,0,0.00000,21,3,2,1
1480439,I\C(=C/c1ccccc1)\C2=Nc3ccccc3NC2=O,0,0,0,3,0,2,1,3,2,1,0,4,0,0.00000,20,3,2,1
1480440,Clc1ccc(\C=C(/I)\C2=Nc3ccccc3NC2=O)cc1,0,0,0,3,0,2,1,3,2,1,0,5,0,0.00000,21,3,2,1
1480441,Cc1nn(c(C)c1\C=C(/I)\C2=Nc3ccccc3NC2=O)c4ccccc4,0,0,0,5,0,2,1,4,3,2,0,6,0,0.09524,27,4,4,1
1480442,OC(=O)\C(=C\c1ccc(Cl)cc1)\Br,0,0,0,2,0,1,1,1,2,0,0,4,0,0.00000,13,1,1,1
1480443,Cc1nn(c(C)c1\C=C(/Br)\C(=O)O)c2ccccc2,0,0,0,4,0,1,1,2,3,1,0,5,0,0.14286,19,2,3,1
1480444,OC(=O)\C(=C\c1cn(nc1c2ccc(Br)cc2)c3ccccc3)\Br,0,0,0,4,0,2,1,3,4,1,0,6,0,0.00000,24,3,3,1
1480494,CN(CCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2)CC(O)COc3ccccc3C,0,0,0,4,0,3,1,3,11,0,0,7,0,0.33333,34,3,4,1
1480495,COc1ccccc1OCC(O)CN(C)CCC(Oc2ccc(cc2)C(F)(F)F)c3ccccc3,0,0,0,5,0,3,1,3,12,0,0,8,0,0.33333,35,3,5,1
1480445,OC(=O)C(=O)\C=C\c1cn(nc1c2ccccc2)c3ccccc3,0,0,0,5,0,2,1,3,5,1,0,5,0,0.00000,24,3,4,1
1480446,COc1ccc(cc1)c2nn(cc2\C=C\C(=O)C(=O)O)c3ccccc3,0,0,0,6,0,2,1,3,6,1,0,6,0,0.05000,26,3,5,1
1480447,OC(=O)C(=O)\C=C\c1cn(nc1c2ccc(Br)cc2)c3ccccc3,0,0,0,5,0,2,1,3,5,1,0,6,0,0.00000,25,3,4,1
1480448,Cn1c(cc2ccccc12)C(=O)\C=C(/O)\C(=O)O,0,0,0,5,0,1,2,2,3,1,0,5,0,0.07692,18,2,4,2
1480449,Cn1c(cc2cc3OCOc3cc12)C(=O)\C=C(/O)\C(=O)O,0,1,0,7,0,1,2,3,3,1,0,7,1,0.14286,21,2,6,2
1480451,CCn1c(cc2cc3OCOc3cc12)C(=O)\C=C(/O)\C(=O)O,0,1,0,7,0,1,2,3,4,1,0,7,1,0.20000,22,2,6,2
1480452,OC(=O)\C(=C\C(=O)c1cc2ccccc2n1Cc3ccccc3)\O,0,0,0,5,0,2,2,3,5,1,0,5,0,0.05263,24,3,4,2
1480453,OC(=O)\C(=C\C(=O)c1cc2cc3OCOc3cc2n1Cc4ccccc4)\O,0,1,0,7,0,2,2,4,5,1,0,7,1,0.10000,27,3,6,2
1480454,Cn1cc(C(=O)\C=C(/O)\C(=O)O)c2ccccc12,0,0,0,5,0,1,2,2,3,1,0,5,0,0.07692,18,2,4,2
1480455,Cn1cc(C(=O)\C=C(/O)\C(=O)O)c2cc3OCOc3cc12,0,1,0,7,0,1,2,3,3,1,0,7,1,0.14286,21,2,6,2
1480456,COc1cccc2cc(C3SC(=NN3C(=O)C)NC(=O)C)c(Cl)nc12,0,1,0,7,0,1,1,3,2,1,0,9,1,0.25000,25,2,6,1
1480457,COc1ccc2cc(C3SC(=NN3C(=O)C)NC(=O)C)c(Cl)nc2c1,0,1,0,7,0,1,1,3,2,1,0,9,1,0.25000,25,2,6,1
1480458,COc1cc2cc(C3SC(=NN3C(=O)C)NC(=O)C)c(Cl)nc2cc1OC,0,1,0,8,0,1,1,3,3,1,0,10,1,0.29412,27,2,7,1
1480459,CC(=O)NC1=NN(C(S1)c2cc3ccc(Cl)cc3nc2Cl)C(=O)C,0,1,0,6,0,1,1,3,1,1,0,9,1,0.20000,24,2,5,1
1480496,CCC(=O)c1ccc(OCC(O)CN(C)CCC(Oc2ccc(cc2)C(F)(F)F)c3ccccc3)cc1,0,0,0,5,0,3,1,3,13,0,0,8,0,0.34483,37,3,5,1
1480460,CC(=O)NC1=NN(C(S1)c2cc3cc(Br)ccc3nc2Cl)C(=O)C,0,1,0,6,0,1,1,3,1,1,0,9,1,0.20000,24,2,5,1
1480461,CC(=O)NC1=NN(C(S1)c2cc3cc(C)ccc3nc2Cl)C(=O)C,0,1,0,6,0,1,1,3,1,1,0,8,1,0.25000,24,2,5,1
1480462,COc1ccc2nc(Cl)c(cc2c1)C3SC(=NN3C(=O)C)NC(=O)C,0,1,0,7,0,1,1,3,2,1,0,9,1,0.25000,25,2,6,1
1480463,CC(=O)NC1=NN(C(S1)c2cc3ccc(C)cc3nc2Cl)C(=O)C,0,1,0,6,0,1,1,3,1,1,0,8,1,0.25000,24,2,5,1
1480464,Oc1ncc(cn1)c2ccc3N=C(NCC4CCOCC4)C(=O)N(CC5CCCCC5)c3n2,1,1,1,9,2,0,2,5,6,3,1,9,2,0.54167,33,3,9,2
1480467,C\C=C\1/CN2CC[C@@]34[C@@H]2C[C@@H]1[C@H]5CO[C@H]([C@@H]6[C@H]7C[C@@H]8N(CC[C@]89[C@H]6N(C(=O)C)c%10ccccc9%10)C/C/7=C\C)N([C@H]35)c%11ccccc4%11,5,7,2,6,7,2,0,11,1,0,2,6,9,0.57500,46,2,5,0
1480468,CCc1ccc2c3[nH]c4ccccc4c3CC[n+]2c1,0,1,0,2,0,1,1,4,1,2,0,2,1,0.23529,19,3,0,1
1480469,CN1CCc2c([nH]c3ccccc23)[C@@H]1C[C@@H]4C[C@@H]5N(CCc6c5[nH]c7ccccc67)C[C@@H]4C=C.OC(=O)C(=O)O,1,3,0,8,1,2,4,7,3,2,0,8,3,0.37500,40,4,4,4
1480470,COc1cc2CCN(C)[C@@H]3Cc4ccc(O)c(c4)c5cc(C[C@@H]6N(C)CCc7cc8Oc1c(Oc8cc67)c23)ccc5OC,0,4,0,7,0,4,1,8,2,0,0,7,4,0.33333,43,4,7,1
1480482,C\C=C/1\CN2CCc3c([C@@H]2C[C@@H]1Cc4nccc5c6ccccc6[nH]c45)n(C)c7ccccc37,1,2,0,4,1,2,1,7,2,3,0,4,2,0.30000,34,5,3,1
1480497,CN(CCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2)CC(O)COc3ccc(cc3)C(F)(F)F,0,0,0,4,0,3,1,3,11,0,0,10,0,0.33333,37,3,4,1
1480471,O[C@@]12CCO[C@@]1(Nc3ccccc23)[C@H]4C[C@@H]5CCN4C[C@@H]5C=C,4,5,0,4,4,1,2,6,2,0,0,4,5,0.57895,23,1,4,2
1480472,O[C@H]1Cc2c(O)cc3O[C@@]4(Oc5cc(O)cc(O)c5[C@@H]([C@H]4O)c3c2O[C@@H]1c6cc(O)c(O)c(O)c6)c7ccc(O)cc7,0,3,0,12,0,4,9,7,2,0,0,12,3,0.20000,42,4,12,9
1480473,C\C=C/1\CN(C)CC[C@@]23[C@@H]4[C@H](CO[C@H](O)C(=O)N4c5ccccc25)[C@H]1CC3=O,2,3,1,6,3,1,1,5,0,0,1,6,4,0.54545,28,1,5,1
1480474,C\C=C/1\CN2CC[C@@]34[C@@H]2C[C@@H]1[C@@H](C=O)[C@@H]3N(C(=O)C)c5ccccc45,2,3,1,4,3,1,0,5,1,0,1,4,4,0.52381,25,1,3,0
1480481,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]3[C@@H]1C=C[C@]34OC(=O)C(=C4)C(O)c5ccc(O)c(OC)c5,1,3,1,14,1,1,6,5,7,0,0,14,4,0.48148,41,1,14,6
1480475,CC[C@@H]1CN2CC[C@@]34[C@@H]2C[C@@H]1[C@H]5CO[C@H]([C@@H]6[C@H]7C[C@@H]8N(CC[C@]89[C@H]6N(C(=O)C)c%10ccccc9%10)C/C/7=C/C)N([C@H]35)c%11ccccc4%11,5,7,2,6,7,2,0,11,2,0,2,6,9,0.62500,46,2,5,0
1480477,COc1cccc2[nH]c3[C@H](C[C@H]4C[C@@H]5N(CCc6c5[nH]c7ccccc67)C[C@@H]4C=C)NCCc3c12,1,3,0,5,1,2,3,7,4,2,0,5,3,0.40000,35,4,3,3
1480478,C[C@@H]1NC[C@]23CC[C@H]4[C@@H](CC=C5C[C@H](CC[C@]45C)N(C)C)[C@@H]2CC[C@H]13,1,1,4,2,4,0,1,5,1,0,3,2,5,0.91304,25,0,2,1
1480479,C[C@@H]1N=C[C@]23CC[C@H]4[C@@H](CC=C5C[C@@H](N)CC[C@]45C)[C@@H]2CC[C@H]13,0,1,4,2,3,0,2,5,0,0,3,2,5,0.85714,23,0,2,1
1480480,COCCc1c([nH]c2ccccc12)[C@@H]3C[C@@H]4CCN3C[C@@H]4C=C,3,3,0,3,3,1,1,5,5,1,0,3,3,0.50000,23,2,2,1
1480484,COc1ccc2nccc(C(=O)[C@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1,3,3,0,4,3,1,0,5,4,1,0,4,3,0.40000,24,2,4,0
1480485,C\C=C/1\CN2CC[C@@]34[C@@H]2C[C@@H]1[C@H](C=O)[C@@H]3N(C(=O)C)c5ccccc45,2,3,1,4,3,1,0,5,1,0,1,4,4,0.52381,25,1,3,0
1480486,CN1CCc2c([nH]c3ccccc23)[C@@H]1C[C@H]4C[C@@H]5N(CC[C@@]56C(=O)Nc7cc(O)ccc67)C[C@@H]4C=C,2,4,0,6,2,2,3,7,3,1,0,6,4,0.43333,36,3,4,3
1480487,COc1cc2CCN(C)[C@H]3Cc4ccc(O)c(Oc5ccc(C[C@@H]6N(C)CCc7c(O)c(OC)c(OC)c(Oc1cc23)c67)cc5)c4,0,4,0,9,0,4,2,8,3,0,0,9,4,0.35135,46,4,9,2
1480488,COC(=O)C(CO)C1CC2c3[nH]c4ccccc4c3CC[N+]2(C)C/C/1=C/C,1,2,0,5,1,1,2,4,3,1,0,5,2,0.50000,27,2,3,2
1480489,O[C@H]1Cc2c(O)cc3O[C@@]4(Oc5c([C@@H]([C@H]4O)c3c2O[C@@H]1c6ccc(O)cc6)c(O)cc7O[C@@]8(Oc9cc(O)cc(O)c9[C@@H]([C@@H]8O)c57)c%10ccc(O)cc%10)c%11ccc(O)cc%11,0,5,0,15,0,6,10,11,3,0,0,15,5,0.20000,60,6,15,10
1480490,C[C@@H]1N=C[C@]23C[C@@H](O)[C@H]4[C@@H](CCC5=CC(=O)C=C[C@]45C)[C@@H]2CC[C@H]13,0,1,4,3,3,0,1,5,0,0,3,3,5,0.71429,24,0,3,1
1480491,CO[C@H]1OC[C@@H]2[C@H]3CC(=O)[C@]4(CCN(C)C/C/3=C\C)[C@H]2N(C1=O)c5ccccc45,2,3,1,6,3,1,0,5,1,0,1,6,4,0.56522,29,1,5,0
1480492,CC[C@@H]1CN2CC[C@@]34[C@@H]2C[C@@H]1[C@H]5CO[C@H]([C@@H]6[C@H]7C[C@@H]8N(CC[C@]89[C@H]6N(C(=O)C)c%10c(O)cccc9%10)C[C@H]7CC)N([C@H]35)c%11ccccc4%11,5,7,2,7,7,2,1,11,3,0,2,7,9,0.67500,47,2,6,1
1480493,COc1cc2CCN(C)[C@@H]3Cc4ccc5Oc6c(Oc5c4)c(OC)cc7CCN(C)[C@@H](Cc8ccc(Oc(c1OC)c23)cc8)c67,0,9,0,8,0,4,0,13,3,0,0,8,9,0.35135,45,4,8,0
1480498,CN(CCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2)CC(O)COc3ccc(cc3)C(=O)C,0,0,0,5,0,3,1,3,12,0,0,8,0,0.32143,36,3,5,1
1480499,CN(CCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2)CC(O)COc3cccc(c3)C(F)(F)F,0,0,0,4,0,3,1,3,11,0,0,10,0,0.33333,37,3,4,1
1480500,CN(CCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2)CC(O)COc3ccc(NC(=O)C)cc3,0,0,0,6,0,3,2,3,12,0,0,9,0,0.32143,37,3,5,2
1480501,CN(CCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2)CC(O)COc3ccc(Br)cc3,0,0,0,4,0,3,1,3,11,0,0,8,0,0.30769,34,3,4,1
1480502,COc1ccc(OCC(O)CN(C)CCC(Oc2ccc(cc2)C(F)(F)F)c3ccccc3)cc1,0,0,0,5,0,3,1,3,12,0,0,8,0,0.33333,35,3,5,1
1480503,CN(CCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2)CC(O)COc3ccc(C=O)cc3,0,0,0,5,0,3,1,3,12,0,0,8,0,0.29630,35,3,5,1
1480504,CN(CCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2)CC(O)COc3ccc(Cl)cc3,0,0,0,4,0,3,1,3,11,0,0,8,0,0.30769,34,3,4,1
1480505,CCNc1ccc(OCC(O)CN(C)CCC(Oc2ccc(cc2)C(F)(F)F)c3ccccc3)cc1,0,0,0,5,0,3,2,3,13,0,0,8,0,0.35714,36,3,5,2
1480506,CN(CCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2)CC(O)COc3ccc4ccccc4c3,0,0,0,4,0,4,1,4,11,0,0,7,0,0.26667,37,4,4,1
1480507,CN(CCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2)CC(O)COc3ccc(cc3)C#N,0,0,0,5,0,3,1,3,11,0,0,8,0,0.29630,35,3,5,1
1480508,CN(CCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2)CC(O)COc3ccccc3,0,0,0,4,0,3,1,3,11,0,0,7,0,0.30769,33,3,4,1
1480509,CC(=O)NS(=O)(=O)c1ccc(cc1)n2nc(cc2C3=CC(=O)C=CC3=O)c4ccccc4,0,0,1,8,0,2,1,4,5,1,0,9,1,0.04348,32,3,7,1
1480510,Cc1nn(c(C)c1CC(=O)c2cc(O)ccc2O)c3ccc(Br)cc3,0,0,0,5,0,2,2,3,4,1,0,6,0,0.15789,25,3,5,2
1480515,COc1ccc(OC)c(c1)c2cc(nn2c3ccc(cc3)S(=O)(=O)N)c4ccc(Cl)cc4,0,0,0,7,0,3,2,4,6,1,0,9,0,0.08696,32,4,6,1
1480511,CC1=NN(C(=O)C1CC(=O)c2cc(O)ccc2O)c3ccc(Br)cc3,0,1,0,6,0,2,2,3,4,0,0,7,1,0.16667,25,2,5,2
1480512,Oc1ccc(O)c(c1)C(=O)CC2C(=O)NN(C2=O)c3ccc(Br)cc3,1,1,0,7,1,2,3,3,4,0,0,8,1,0.11765,25,2,5,3
1480513,COc1ccc(OC)c(c1)c2cc(nn2c3ccccc3)c4ccc(Cl)cc4,0,0,0,4,0,3,0,4,5,1,0,5,0,0.08696,28,4,4,0
1480514,COc1ccc(OC)c(c1)c2cc(nn2c3ccc(cc3)S(=O)(=O)N)c4ccccc4,0,0,0,7,0,3,2,4,6,1,0,8,0,0.08696,31,4,6,1
1480516,COc1ccc(OC)c(c1)c2cc(nn2c3ccc(cc3)S(=O)(=O)NC(=O)C)c4ccccc4,0,0,0,8,0,3,1,4,7,1,0,9,0,0.12000,34,4,7,1
1480517,COc1ccc(OC)c(c1)c2cc(nn2c3ccc(cc3)S(=O)(=O)NC(=O)C)c4ccc(Cl)cc4,0,0,0,8,0,3,1,4,7,1,0,10,0,0.12000,35,4,7,1
1480518,Oc1ccc(O)c(c1)c2cc(nn2c3ccccc3)c4ccccc4,0,0,0,4,0,3,2,4,3,1,0,4,0,0.00000,25,4,4,2
1480524,OC1(C(=O)Nc2ccc(Cl)cc12)C(F)(F)F,0,1,0,3,0,1,2,2,0,0,0,7,1,0.22222,16,1,2,2
1480519,Oc1ccc(O)c(c1)c2cc(nn2c3ccccc3)c4ccc(Cl)cc4,0,0,0,4,0,3,2,4,3,1,0,5,0,0.00000,26,4,4,2
1480526,CC(=O)N1C(=O)C(O)(c2cc(Cl)ccc12)C(F)(F)F,0,1,0,4,0,1,1,2,0,0,0,8,1,0.27273,19,1,3,1
1480520,NS(=O)(=O)c1ccc(cc1)n2nc(cc2c3cc(O)ccc3O)c4ccccc4,0,0,0,7,0,3,4,4,4,1,0,8,0,0.00000,29,4,6,3
1480521,NS(=O)(=O)c1ccc(cc1)n2nc(cc2c3cc(O)ccc3O)c4ccc(Cl)cc4,0,0,0,7,0,3,4,4,4,1,0,9,0,0.00000,30,4,6,3
1480522,CC(=O)NS(=O)(=O)c1ccc(cc1)n2nc(cc2c3cc(O)ccc3O)c4ccccc4,0,0,0,8,0,3,3,4,5,1,0,9,0,0.04348,32,4,7,3
1480523,CC(=O)NS(=O)(=O)c1ccc(cc1)n2nc(cc2c3cc(O)ccc3O)c4ccc(Cl)cc4,0,0,0,8,0,3,3,4,5,1,0,10,0,0.04348,33,4,7,3
1480525,CN1C(=O)C(O)(c2cc(Br)ccc12)C(F)(F)F,0,1,0,3,0,1,1,2,0,0,0,7,1,0.30000,17,1,2,1
1480527,CC(=O)N1C(=O)C(O)(c2cc(C)ccc12)C(F)(F)F,0,1,0,4,0,1,1,2,0,0,0,7,1,0.33333,19,1,3,1
1480528,[O-][N+](=O)c1cc2oc(nc2cc1Cl)C3CCCCC3,0,0,1,5,1,1,0,3,2,1,1,6,1,0.46154,19,2,4,0
1480529,CCOc1ccc(Cc2oc3ccc(cc3n2)[N+](=O)[O-])cc1,0,0,0,6,0,2,0,3,5,1,0,6,0,0.18750,22,3,5,0
1480530,Nc1ccc(cc1)c2oc3ccc(Cl)cc3n2,0,0,0,3,0,2,2,3,1,1,0,4,0,0.00000,17,3,3,1
1480531,Cc1ccc2[nH]c(Cc3ccc(Br)cc3)nc2c1,0,0,0,2,0,2,1,3,2,1,0,3,0,0.13333,18,3,1,1
1480532,Clc1ccc2[nH]c(CC3CCCCC3)nc2c1,0,0,1,2,1,1,1,3,2,1,1,3,1,0.50000,17,2,1,1
1480533,Fc1ccc(cc1)C(=O)Nc2ccc3oc(nc3c2)c4ccccc4,0,0,0,4,0,3,1,4,3,1,0,5,0,0.00000,25,4,3,1
1480534,CCc1ccc(cc1)c2oc3ccc(NC(=O)Cc4ccc(Br)cc4)cc3n2,0,0,0,4,0,3,1,4,5,1,0,5,0,0.13043,28,4,3,1
1480535,OC[C@@H](O)[C@@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)C(=O)N2CCN(CC2)c3ccc(cc3)c4c5C=Cc(n5)c(c6ccccc6)c7ccc([nH]7)c(c8ccccc8)c9ccc(n9)c(c%10C=Cc4[nH]%10)c%11ccccc%11,2,4,0,17,2,4,10,11,13,3,0,17,4,0.25000,77,7,14,10
1480544,Clc1ccc(CSc2nc(Cl)c(\C=C\3/SC(=O)N(Cc4ccc(Cl)cc4Cl)C3=O)s2)cc1,1,1,0,4,1,2,0,4,6,1,0,11,1,0.09524,32,3,6,0
1480536,Clc1nc(sc1\C=C\2/SC(=O)N(Cc3ccc(Br)cc3)C2=O)N4CCCCC4,2,2,0,5,2,1,0,4,4,1,0,9,2,0.31579,28,2,6,0
1480537,[O-][N+](=O)c1ccc(CN2C(=O)S\C(=C/c3sc(nc3Cl)N4CCCCC4)\C2=O)cc1,2,2,0,8,2,1,0,4,5,1,0,11,2,0.31579,30,2,8,0
1480538,Clc1ccc(CN2C(=O)S\C(=C/c3sc(nc3Cl)N4CCCCC4)\C2=O)c(Cl)c1,2,2,0,5,2,1,0,4,4,1,0,10,2,0.31579,29,2,6,0
1480539,Clc1ccc(CSc2nc(Cl)c(\C=C\3/SC(=O)N(Cc4ccccc4)C3=O)s2)cc1,1,1,0,4,1,2,0,4,6,1,0,9,1,0.09524,30,3,6,0
1480540,Fc1ccc(CN2C(=O)S\C(=C/c3sc(SCc4ccc(Cl)cc4)nc3Cl)\C2=O)cc1,1,1,0,4,1,2,0,4,6,1,0,10,1,0.09524,31,3,6,0
1480541,Clc1ccc(CSc2nc(Cl)c(\C=C\3/SC(=O)N(Cc4ccc(Cl)cc4)C3=O)s2)cc1,1,1,0,4,1,2,0,4,6,1,0,10,1,0.09524,31,3,6,0
1480542,Clc1ccc(CSc2nc(Cl)c(\C=C\3/SC(=O)N(Cc4ccc(Br)cc4)C3=O)s2)cc1,1,1,0,4,1,2,0,4,6,1,0,10,1,0.09524,31,3,6,0
1480543,[O-][N+](=O)c1ccc(CN2C(=O)S\C(=C/c3sc(SCc4ccc(Cl)cc4)nc3Cl)\C2=O)cc1,1,1,0,7,1,2,0,4,7,1,0,12,1,0.09524,33,3,8,0
1485992,Cc1noc(n1)c2cccnc2,0,0,0,4,0,0,0,2,1,2,0,4,0,0.12500,12,2,4,0
1480545,Clc1nc(sc1\C=C\2/SC(=O)N(Cc3ccccc3)C2=O)N4CCCCC4,2,2,0,5,2,1,0,4,4,1,0,8,2,0.31579,27,2,6,0
1480546,Fc1ccc(CN2C(=O)S\C(=C/c3sc(nc3Cl)N4CCCCC4)\C2=O)cc1,2,2,0,5,2,1,0,4,4,1,0,9,2,0.31579,28,2,6,0
1480547,Clc1ccc(CN2C(=O)S\C(=C/c3sc(nc3Cl)N4CCCCC4)\C2=O)cc1,2,2,0,5,2,1,0,4,4,1,0,9,2,0.31579,28,2,6,0
1480548,COc1cc(cc(OC)c1OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@@H](OC(=O)c4ccncc4)c5cc6OCOc6cc25,1,2,1,10,1,2,0,6,6,1,0,10,3,0.32143,38,3,10,0
1480549,COc1cc(cc(OC)c1OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@@H](OC(=O)c4cccnc4)c5cc6OCOc6cc25,1,2,1,10,1,2,0,6,6,1,0,10,3,0.32143,38,3,10,0
1480550,COc1cc(cc(OC)c1OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@@H](OC(=O)c4ccccn4)c5cc6OCOc6cc25,1,2,1,10,1,2,0,6,6,1,0,10,3,0.32143,38,3,10,0
1480551,COc1cc(cc(OC)c1OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@@H](OC(=O)c4cccnc4Cl)c5cc6OCOc6cc25,1,2,1,10,1,2,0,6,6,1,0,11,3,0.32143,39,3,10,0
1480552,COc1cc(cc(OC)c1OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@@H](OC(=O)c4ccc(Cl)nc4)c5cc6OCOc6cc25,1,2,1,10,1,2,0,6,6,1,0,11,3,0.32143,39,3,10,0
1480553,COc1cc(cc(OC)c1OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@@H](OC(=O)c4cncc(Br)c4)c5cc6OCOc6cc25,1,2,1,10,1,2,0,6,6,1,0,11,3,0.32143,39,3,10,0
1480554,COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](OC(=O)c4ccncc4)c5cc6OCOc6cc25,1,2,1,10,1,2,1,6,5,1,0,10,3,0.29630,37,3,10,1
1480555,COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](OC(=O)c4cccnc4)c5cc6OCOc6cc25,1,2,1,10,1,2,1,6,5,1,0,10,3,0.29630,37,3,10,1
1480556,COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](OC(=O)c4ccccn4)c5cc6OCOc6cc25,1,2,1,10,1,2,1,6,5,1,0,10,3,0.29630,37,3,10,1
1480557,COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](OC(=O)c4cccnc4Cl)c5cc6OCOc6cc25,1,2,1,10,1,2,1,6,5,1,0,11,3,0.29630,38,3,10,1
