Hit,Smiles
1355125,CN1CCC[C@H]1CCn2c(N)nc3ccc(cc23)C(=O)c4ccccc4
1355126,Nc1nc2ccc(cc2n1CC[C@H]3CCCN3)C(=O)c4ccccc4
1355127,Nc1nc2ccc(cc2n1C[C@H]3CCNC3)C(=O)c4ccccc4
1355137,OC[C@@H]1C[C@@H](N(Cc2ccccc2O)O1)c3ccc4ccc5cccc6ccc3c4c56
1355129,CC(C)(C)Cn1c(N)nc2ccc(cc12)C(=O)c3ccccc3
1355130,Nc1nc2ccc(cc2n1CCN3CCCCC3)C(=O)c4ccccc4
1355131,Nc1nc2ccc(cc2n1CCN3CCOCC3)C(=O)c4ccccc4
1355132,CN1CCN(CCn2c(N)nc3ccc(cc23)C(=O)c4ccccc4)CC1
1355138,OC[C@H]1C[C@@H](N(Cc2ccccc2O)O1)c3ccc4ccc5cccc6ccc3c4c56
1355133,CN1CCN(CCCn2c(N)nc3ccc(cc23)C(=O)c4ccccc4)CC1
1355134,Nc1nc2ccc(cc2n1CCc3ccc(F)cc3)C(=O)c4ccccc4
1355135,Nc1nc2ccc(cc2n1CCc3ccccn3)C(=O)c4ccccc4
1355136,NCCC(=O)Nc1nc2ccc(cc2n1CC3CCNCC3)C(=O)c4ccccc4
1355139,CC1(C)CCC23CC2(O1)C(=O)c4ccccc4C3=O
1355140,CC1(C)CCC2=C(O1)C(=O)C3=C(CCCC3)C2=O
1355141,CC1(C)CCC2=C(O1)C3(CO3)C4=C(CCCC4)C2=O
1355142,COC1=CC(=O)c2ccccc2C13CO3
1355143,C=CCOC1=CC(=O)c2ccccc2C1=O
1355144,OC(=O)c1cncc(c1)c2cnc3[nH]c(cc3c2n4ccc(n4)C(F)(F)F)C(=O)NC5CC5
1355439,CCc1c(CCCC(=O)O)cccc1c2cc(ncn2)c3ccc(OC(C)C)c(c3)C#N
1355145,CCNC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C(=O)O)n4nc(cc4C)C(F)(F)F
1355146,CCNC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C(=O)N)n4ccc(n4)C(F)(F)F
1355147,CCNC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C(=O)NC)n4ccc(n4)C(F)(F)F
1355148,CCNC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C#N)n4ccc(n4)C(F)(F)F
1355149,CCNC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C4=NNC(=O)O4)n5ccc(n5)C(F)(F)F
1355150,CCNC(=O)c1cc2c(c(cnc2[nH]1)c3cnc(OC)c(c3)C4=NNC(=O)O4)n5ccc(n5)C(F)(F)F
1355151,CCNC(=O)c1cc2c(c(cnc2[nH]1)c3cc(cnc3OC)C4=NNC(=O)O4)n5ccc(n5)C(F)(F)F
1355152,Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)C(=O)\C(=C\c7ccc(F)cc7)\C[C@@]36O
1355153,COc1ccc(\C=C\2/C[C@@]3(O)[C@H]4Cc5ccc(O)c6O[C@@H](C2=O)[C@]3(CCN4CC7CC7)c56)cc1
1355154,Cc1cc(CS(=O)(=O)N2CCN(CC2)C3=C(OCC4(C)CC4)C(=O)N(N=C3)c5cccc(Cl)c5)ccc1N.OC(=O)\C=C/C(=O)O
1355155,Fc1cc(F)cc(c1)N2N=CC(=C(OC3CCCC3)C2=O)N4CCN(CC4)S(=O)(=O)Cc5ccccc5
1355156,Clc1cccc(c1)N2N=CC(=C(OC3CCCCC3)C2=O)N4CCN(CC4)S(=O)(=O)Cc5ccccc5
1355157,COc1cc(\C=C\c2cccc(\C=C\c3ccc(O)c(OC)c3)c2)ccc1O
1355158,COc1ccc(\C=C\c2cccc(\C=C\c3ccc(OC)c(O)c3)c2)cc1O
1355159,Oc1ccc(\C=C\c2cc(O)cc(\C=C\c3ccc(O)cc3)c2)cc1
1355160,Oc1cccc(\C=C\c2cc(O)cc(\C=C\c3cccc(O)c3)c2)c1
1355161,COc1cc(\C=C\c2cc(O)cc(\C=C\c3ccc(O)c(OC)c3)c2)ccc1O
1355183,CCCCS(=O)(=O)c1ccc(cc1)C(=O)Nc2ccc3cc(CN4CCCC4)cnc3c2C
1355162,COc1ccc(\C=C\c2cc(O)cc(\C=C\c3ccc(OC)c(O)c3)c2)cc1O
1355163,CN(C)c1cc(\C=C\c2cc(O)cc(\C=C\c3ccc(O)c(c3)N(C)C)c2)ccc1O
1355164,CN(C)c1ccc(\C=C\c2cc(O)cc(\C=C\c3ccc(N(C)C)c(O)c3)c2)cc1O
1355165,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CO)NC(=O)CN)[C@@H](C)CC)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CS)C(=O)O
1355166,COc1nc(\C=C\c2ccccc2)cc(\C=C\c3ccccc3)n1
1355167,CSc1nc(\C=C\c2ccccc2)cc(\C=C\c3ccccc3)n1
1355168,C(=C\c1cccc(\C=C\c2ccccc2)c1)/c3ccccc3
1355169,Oc1cc(\C=C\c2ccccc2)cc(\C=C\c3ccccc3)c1
1355170,CC(=O)c1cc(C)ccc1OCC(O)CN2CCN(CC(O)COc3ccccc3C(=O)c4ccccc4)CC2
1355171,CC(=O)Nc1sc2CNCCc2c1C(=O)O
1355172,CC(=O)Nc1cc2CCNCc2s1
1355173,CC(=O)Nc1sc2CNCCc2c1Br
1355174,CC(=O)Nc1sc2CNCCc2c1c3cccc4ccccc34
1355175,CC(=O)Nc1sc2CNCCc2c1c3occc3
1355176,CC(=O)Nc1sc2CNCCc2c1c3cccs3
1355440,CCc1c(CCCC(=O)O)cccc1c2ccnc(n2)c3ccc(OC(C)C)c(c3)C#N
1355177,CC(=O)Nc1sc2CNCCc2c1c3cc4ccccc4s3
1355178,CC(=O)Nc1sc2CNCCc2c1c3csc4ccccc34
1355179,CCCCOc1ccc(cc1)C(=O)Nc2ccc3cc(CN4CCCC4)cnc3c2C
1355180,Cc1c(NC(=O)c2ccc(OCC3CC3)cc2)ccc4cc(CN5CCCC5)cnc14
1355181,Cc1c(NC(=O)c2ccc(OCCC3CC3)cc2)ccc4cc(CN5CCCC5)cnc14
1355182,CC(C)COc1ccc(cc1)C(=O)Nc2ccc3cc(CN4CCCC4)cnc3c2C
1355184,CCCCCC(=O)c1ccc(cc1)C(=O)Nc2ccc3cc(CN4CCCC4)cnc3c2C
1355185,CCCCC(=O)Nc1ccc(cc1)C(=O)Nc2ccc3cc(CN4CCCC4)cnc3c2C
1355186,Cc1c(NC(=O)CCCC(=O)c2ccc(F)cc2)ccc3cc(CN4CCCC4)cnc13
1355187,Cc1c(NC(=O)CCCCc2ccc(F)cc2)ccc3cc(CN4CCCC4)cnc13
1355188,CC1CCCN1Cc2cnc3c(C)c(NC(=O)c4ccc(OCC5CC5)cc4)ccc3c2
1355189,CC(N1CCCC1)c2cnc3c(C)c(NC(=O)c4ccc(OCC5CC5)cc4)ccc3c2
1355441,CCc1c(CCCC(=O)O)cccc1c2nccc(n2)c3ccc(OC(C)C)c(c3)C#N
1355190,C[C@H](N1CCCC1)c2cnc3c(C)c(NC(=O)c4ccc(OCC5CC5)cc4)ccc3c2
1355191,C[C@@H](N1CCCC1)c2cnc3c(C)c(NC(=O)c4ccc(OCC5CC5)cc4)ccc3c2
1355192,CC(N1CCCCC1)c2cnc3c(C)c(NC(=O)c4ccc(OCC5CC5)cc4)ccc3c2
1355193,CC(N1CCCCCC1)c2cnc3c(C)c(NC(=O)c4ccc(OCC5CC5)cc4)ccc3c2
1355194,CC(N1CCN(C)CC1)c2cnc3c(C)c(NC(=O)c4ccc(OCC5CC5)cc4)ccc3c2
1355195,CC(N1CC[C@H](O)C1)c2cnc3c(C)c(NC(=O)c4ccc(OCC5CC5)cc4)ccc3c2
1355196,CC(NCCO)c1cnc2c(C)c(NC(=O)c3ccc(OCC4CC4)cc3)ccc2c1
1355197,CC(NCC(C)(C)O)c1cnc2c(C)c(NC(=O)c3ccc(OCC4CC4)cc3)ccc2c1
1355198,CS(=O)(=O)NCCCCCCCCCCCN1C(=O)c2ccccc2C3=C1c4ccccc4C3=O
1355199,CS(=O)(=O)NCCCCCCCCCCCCN1C(=O)c2ccccc2C3=C1c4ccccc4C3=O
1355200,O=C1N(CCNS(=O)(=O)c2ccccc2)C3=C(C(=O)c4ccccc34)c5ccccc15
1355201,O=C1N(CCCNS(=O)(=O)c2ccccc2)C3=C(C(=O)c4ccccc34)c5ccccc15
1355202,O=C1N(CCCCNS(=O)(=O)c2ccccc2)C3=C(C(=O)c4ccccc34)c5ccccc15
1355203,O=C1N(CCCCCNS(=O)(=O)c2ccccc2)C3=C(C(=O)c4ccccc34)c5ccccc15
1355204,O=C1N(CCCCCCNS(=O)(=O)c2ccccc2)C3=C(C(=O)c4ccccc34)c5ccccc15
1355205,O=C1N(CCCCCCCNS(=O)(=O)c2ccccc2)C3=C(C(=O)c4ccccc34)c5ccccc15
1355206,O=C1N(CCCCCCCCNS(=O)(=O)c2ccccc2)C3=C(C(=O)c4ccccc34)c5ccccc15
1355207,CC[C@@H]([C@H](C)O)N1[C@@H]([C@H](C[C@](C)(CC(=O)O)C1=O)c2cccc(Cl)c2)c3ccc(Cl)cc3
1355208,CC(C)(C)OC(=O)CNCc1ccc(Cl)cc1
1355233,[O-][N+](=O)c1ccc(\C=N\Nc2ccncc2)cc1
1355209,CC(C)(C)OC(=O)CN(Cc1ccncc1)Cc2ccc(Cl)cc2
1355210,CC(C)(C)OC(=O)CN(CC1CCCC1)Cc2ccc(Cl)cc2
1355211,CC(C)(C)OC(=O)CN(Cc1ccc(Cl)cc1)Cc2nc3ccccc3s2
1355212,CC(C)(C)OC(=O)CN(Cc1ccc(Cl)cc1)Cc2cccs2
1355221,Cc1c(C)n(CC(O)CSc2ccc3ccccc3c2)c4ccccc14
1355213,CC1=CN([C@H]2C[C@H](OP(=O)(O)OC[C@H]3O[C@H](C[C@@H]3OP(=O)(O)OC[C@H]4O[C@H](C[C@@H]4O[P@@](=O)(OC[C@H]5O[C@H](C[C@@H]5OP(=O)(O)OC[C@H]6O[C@H](C[C@@H]6OP(=O)(O)OC[C@H]7O[C@H](C[C@@H]7OP(=O)(O)OC[C@H]8O[C@H](C[C@@H]8OP(=O)(O)OC[C@H]9O[C@H](C[C@@H]9OP(=O)(O)OC[C@H]%10O[C@H](C[C@@H]%10OP(=O)(O)O)N%11C=CC(=NC%11=O)N)N%12C=CC(=NC%12=O)N)N%13C=CC(=NC%13=O)N)N%14C=C(C)C(=O)NC%14=O)N%15C=C(C)C(=O)NC%15=O)N%16C=C(C)C(=O)NC%16=O)SCCNCCCN)N%17C=C(C)C(=O)NC%17=O)N%18C=C(C)C(=O)NC%18=O)[C@@H](COP(=O)(O)O[C@H]%19C[C@@H](O[C@@H]%19COP(=O)(O)O[C@H]%20C[C@@H](O[C@@H]%20COP(=O)(O)O[C@H]%21C[C@@H](O[C@@H]%21CO)N%22C=CC(=NC%22=O)N)N%23C=CC(=NC%23=O)N)N%24C=CC(=NC%24=O)N)O2)C(=O)NC1=O
1355214,CC1=CN([C@H]2C[C@H](OP(=O)(O)OC[C@H]3O[C@H](C[C@@H]3OP(=O)(O)OC[C@H]4O[C@H](C[C@@H]4OP(=O)(O)OC[C@H]5O[C@H](C[C@@H]5OP(=O)(O)O)N6C=CC(=NC6=O)N)N7C=CC(=NC7=O)N)N8C=CC(=NC8=O)N)[C@@H](COP(=O)(O)O[C@H]9C[C@@H](O[C@@H]9COP(=O)(O)O[C@H]%10C[C@@H](O[C@@H]%10CO[P@](=O)(O[C@H]%11C[C@@H](O[C@@H]%11COP(=O)(O)O[C@H]%12C[C@@H](O[C@@H]%12COP(=O)(O)O[C@H]%13C[C@@H](O[C@@H]%13COP(=O)(O)O[C@H]%14C[C@@H](O[C@@H]%14COP(=O)(O)O[C@H]%15C[C@@H](O[C@@H]%15COP(=O)(O)O[C@H]%16C[C@@H](O[C@@H]%16CO)N%17C=CC(=NC%17=O)N)N%18C=CC(=NC%18=O)N)N%19C=CC(=NC%19=O)N)N%20C=C(C)C(=O)NC%20=O)N%21C=C(C)C(=O)NC%21=O)N%22C=C(C)C(=O)NC%22=O)SCCN%23CCNCC%23)N%24C=C(C)C(=O)NC%24=O)N%25C=C(C)C(=O)NC%25=O)O2)C(=O)NC1=O
1355215,CC1(C)Oc2ccc(CN(c3ccc(F)cc3)S(=O)(=O)c4ccc(F)cc4)cc2C=C1
1355216,CC1(C)Oc2ccc(CN(c3ccc(F)cc3)S(=O)(=O)c4ccc(cc4)[N+](=O)[O-])cc2C=C1
1355232,CC1(C)CCC2=C(O1)C3(CO3)c4ccccc4C2=O
1355217,CC1(C)Oc2ccc(CN(c3ccc(F)cc3)S(=O)(=O)c4ccccc4)cc2C=C1
1355218,CC1(C)Oc2ccc(CN(c3ccccc3)S(=O)(=O)c4ccc(F)cc4)cc2C=C1
1355219,CC1(C)Oc2ccc(CN(c3ccccc3)S(=O)(=O)c4ccccc4)cc2C=C1
1355220,CC(C)N(Cc1ccc2OC(C)(C)C=Cc2c1)S(=O)(=O)c3ccc(F)cc3
1355222,OC(CSc1ccccc1)Cn2c3CCCc3c4ccccc24
1355223,OC(CSc1ccccc1F)Cn2c3CCCc3c4ccccc24
1355224,Cc1ccc(SCC(O)Cn2c3CCCc3c4ccccc24)cc1
1355225,Cc1ccccc1SCC(O)Cn2c3CCCc3c4ccccc24
1355226,COc1ccc(SCC(O)Cn2c3CCCc3c4ccccc24)cc1
1355227,COc1ccc(SCC(O)Cn2c3CCCc3c4ccccc24)c(OC)c1
1355228,OC(CSCCCc1ccccc1)Cn2c3CCCc3c4ccccc24
1355229,OC(CSc1nnnn1c2ccccc2)Cn3c4CCCc4c5ccccc35
1355230,C=CCOC1=CC(=O)c2ccccc2C13CO3
1355231,ClC1=C(Cl)C2(CO2)c3ccccc3C1=O
1355234,[O-][N+](=O)c1ccc(\C=N\Nc2nc3ccccc3[nH]2)cc1
1355235,N#Cc1ccc(\C=N\Nc2c3CCCCc3nc4ccccc24)cc1
1355236,[O-][N+](=O)c1ccc(\C=N\Nc2c3CCCCc3nc4ccccc24)cc1
1355237,Cc1cc(N\N=C\c2ccc(cc2)C#N)c3ccccc3n1
1355238,N#Cc1ccc(\C=N\Nc2ccnc3ccccc23)cc1
1355239,[O-][N+](=O)c1ccc(\C=N\Nc2ccnc3ccccc23)cc1
1355240,Cc1cc(N\N=C\c2ccc(cc2)[N+](=O)[O-])c3cc4OCOc4cc3n1
1355241,Cc1cc(N\N=C\c2ccc(cc2)\C(=N\O)\N)c3cc4OCOc4cc3n1
1355242,Cc1cc(N\N=C\c2ccc(C=O)cc2)c3cc4OCOc4cc3n1
1355249,CC(C)(O)CCOC1=C(C=NN(C1=O)c2cc(F)cc(F)c2)N3CCN(CC3)S(=O)(=O)Cc4ccccc4
1355243,Cc1cc(N\N=C\c2ccc(cc2)C(=O)O)c3cc4OCOc4cc3n1
1355244,Cc1cc(N\N=C\c2ccc(cc2)C#N)c3cc4OCOc4cc3n1
1355245,CC1(COC2=C(C=NN(C2=O)c3cccc(Cl)c3)N4CCN(CC4)S(=O)(=O)Cc5ccccc5)CC1
1355246,FCC1(COC2=C(C=NN(C2=O)c3cccc(Cl)c3)N4CCN(CC4)S(=O)(=O)Cc5ccccc5)CC1
1355247,Clc1cccc(c1)N2N=CC(=C(OC3CCOCC3)C2=O)N4CCN(CC4)S(=O)(=O)Cc5ccccc5
1355248,OC1CCC(C1)OC2=C(C=NN(C2=O)c3cccc(Cl)c3)N4CCN(CC4)S(=O)(=O)Cc5ccccc5
1355250,Clc1cccc(c1)N2N=CC(=C(OC3CCCc4ncccc34)C2=O)N5CCN(CC5)S(=O)(=O)Cc6ccccc6
1355251,Clc1cccc(c1)N2N=CC(=C(OC3CCc4cccnc34)C2=O)N5CCN(CC5)S(=O)(=O)Cc6ccccc6
1355252,Clc1cccc(c1)N2N=CC(=C(OCCc3ccccn3)C2=O)N4CCN(CC4)S(=O)(=O)Cc5ccccc5
1355253,Fc1cccc(CS(=O)(=O)N2CCN(CC2)C3=C(OC4CCCC4)C(=O)N(N=C3)c5cc(F)cc(F)c5)c1
1355254,Fc1ccccc1CS(=O)(=O)N2CCN(CC2)C3=C(OC4CCCC4)C(=O)N(N=C3)c5cccc(Cl)c5
1355255,Clc1ccc(CS(=O)(=O)N2CCN(CC2)C3=C(OC4CCCC4)C(=O)N(N=C3)c5cccc(Cl)c5)cc1
1355282,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)OCc5cn(nn5)[C@@H]6O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]7O[C@H](COS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]7OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]6OS(=O)(=O)[O-]
1355256,Clc1cccc(CS(=O)(=O)N2CCN(CC2)C3=C(OC4CCCC4)C(=O)N(N=C3)c5cccc(Cl)c5)c1
1355257,Clc1cccc(c1)N2N=CC(=C(OC3CCCC3)C2=O)N4CCN(CC4)S(=O)(=O)Cc5cc(Cl)cc(Cl)c5
1355258,FC(F)(F)c1cc(CS(=O)(=O)N2CCN(CC2)C3=C(OC4CCCC4)C(=O)N(N=C3)c5cccc(Cl)c5)cc(c1)C(F)(F)F
1355259,Fc1cc(F)cc(c1)N2N=CC(=C(OC3CCCC3)C2=O)N4CCN(CC4)S(=O)(=O)Cc5ccncc5
1355260,Nc1ccc(CS(=O)(=O)N2CCN(CC2)C3=C(OC4CCCC4)C(=O)N(N=C3)c5cc(F)cc(F)c5)cc1
1355261,Nc1cccc(CS(=O)(=O)N2CCN(CC2)C3=C(OC4CCCC4)C(=O)N(N=C3)c5cc(F)cc(F)c5)c1
1355301,CCc1c(CCCC(=O)O)cccc1c2ncc(cn2)c3ccc(OC(C)C)c(c3)C#N
1355262,Oc1cccc(CS(=O)(=O)N2CCN(CC2)C3=C(OC4CCCC4)C(=O)N(N=C3)c5cc(F)cc(F)c5)c1
1355263,CC1(COC2=C(C=NN(C2=O)c3cccc(Cl)c3)N4CCN(CC4)S(=O)(=O)Cc5ccc(N)cc5)CC1
1355264,CC1(COC2=C(C=NN(C2=O)c3cccc(Cl)c3)N4CCN(CC4)S(=O)(=O)Cc5cccc(N)c5)CC1
1355265,CC1(COC2=C(C=NN(C2=O)c3cc(F)cc(F)c3)N4CCN(CC4)S(=O)(=O)Cc5ccc(N)c(F)c5)CC1
1355266,CC1(COC2=C(C=NN(C2=O)c3cc(F)cc(F)c3)N4CCN(CC4)S(=O)(=O)Cc5ccc(N)c(Cl)c5)CC1
1355267,CC1(COC2=C(C=NN(C2=O)c3cccc(Cl)c3)N4CCN(CC4)S(=O)(=O)Cc5ccc(N)c(c5)C(F)(F)F)CC1
1355302,CCc1c(CCCC(=O)O)cccc1c2ccc(nc2)c3ccc(OC(C)C)c(c3)C#N
1355268,COc1cc(CS(=O)(=O)N2CCN(CC2)C3=C(OCC4(C)CC4)C(=O)N(N=C3)c5cccc(Cl)c5)ccc1N
1355269,Cc1cc(CS(=O)(=O)N2CCN(CC2)C3=C(OCC4(C)CC4)C(=O)N(N=C3)c5cccc(Cl)c5)ccc1N
1355270,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)OCc5cn(CCCO[C@H]6O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](O[C@H]7O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](O[C@H]8O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@@H]8OS(=O)(=O)[O-])[C@@H]7OS(=O)(=O)[O-])[C@@H]6OS(=O)(=O)[O-])nn5
1355271,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)O[C@@H]5O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@H]6O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@H]7O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@H]8O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]8OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]7OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]6OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]5OS(=O)(=O)[O-]
1355272,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)OCc5cn(nn5)[C@@H]6O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@H]7O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@H]8O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@H]9O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]9OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]8OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]7OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]6OS(=O)(=O)[O-]
1355274,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].C[C@H](CCC(=O)N[C@@H]1O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@H]2O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@H]3O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@H]4O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]4OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]3OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]2OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]1OS(=O)(=O)[O-])[C@H]5CC[C@H]6[C@@H]7CC[C@H]8C[C@H](CC[C@]8(C)[C@H]7C[C@H](OC(=O)C)[C@]56C)OS(=O)(=O)[O-]
1355275,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)O[C@@H]5O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@H]6O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@H]7O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]7OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]6OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]5OS(=O)(=O)[O-]
1355276,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].CCCCCCCCCCCCCCCCCC(=O)NCCCO[C@@H]1O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@H]2O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@H]3O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@H]4O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]4OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]3OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]2OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]1OS(=O)(=O)[O-]
1355277,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].CCCCCCCCCCCCCCCCCC(=O)NCCCO[C@@H]1O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@H]2O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@H]3O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]3OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]2OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]1OS(=O)(=O)[O-]
1355278,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)O[C@@H]5O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@H]6O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]6OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]5OS(=O)(=O)[O-]
1355279,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)OCc5cn(nn5)[C@@H]6O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@H]7O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]7OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]6OS(=O)(=O)[O-]
1355280,[Na+].[Na+].[Na+].[Na+].CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)O[C@H]5O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@@H]5OS(=O)(=O)[O-]
1355281,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)O[C@@H]5O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]6O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]6OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]5OS(=O)(=O)[O-]
1355283,CC(NCCNC(=O)C)c1cnc2c(C)c(NC(=O)c3ccc(OCC4CC4)cc3)ccc2c1
1355284,C[C@H](NCCNC(=O)C)c1cnc2c(C)c(NC(=O)c3ccc(OCC4CC4)cc3)ccc2c1
1355285,C[C@@H](NCCNC(=O)C)c1cnc2c(C)c(NC(=O)c3ccc(OCC4CC4)cc3)ccc2c1
1355286,Cc1c(NC(=O)c2ccc(OCC3CC3)cc2)ccc4cc(cnc14)C(C)(C)N5CCCC5
